Latitude,Longitude,Hour,DayOfWeek,Month,PartOfDay,Police Station,Type_encoded
12.936433,77.56611,0,6,5,3,7,0
12.56156,77.341553,0,4,8,3,7,0
12.931291,77.567242,0,2,3,3,7,0
12.786541,77.56611,0,3,6,3,7,0
12.94598,77.57058,0,6,10,3,7,0
12.85651,77.856421,0,1,12,3,7,0
12.94561,77.57034,0,6,10,3,7,0
12.895621,77.659851,0,1,10,3,7,0
12.785951,77.895461,0,6,10,3,7,0
12.94588,77.57526,0,4,10,3,7,0
12.92967,77.57649,0,2,5,3,7,0
12.9455949,77.5686997,0,6,11,3,7,0
12.985461,77.985461,0,2,11,3,7,0
12.940919,77.573481,0,4,11,3,7,0
12.940631,77.577855,0,0,11,3,7,0
12.93982,77.7757,0,6,12,3,7,0
12.85641,77.86521,0,6,12,3,7,0
12.94629,77.58006,0,0,12,3,7,0
12.9155368,77.5558355,13,3,3,0,7,0
12.9155368,77.5558355,14,5,12,0,7,0
12.9115954,77.5849247,17,5,1,1,7,0
12.879478,77.548839,14,4,1,0,7,0
12.9016695,77.5859681,11,0,1,2,7,0
12.9171572,77.5811823,15,0,1,0,7,0
12.9166719,77.5892002,14,2,1,0,7,0
12.9166979,77.5826341,13,1,1,0,7,0
12.8784077,77.5572069,16,5,1,0,7,0
12.9313776,77.6225849,12,6,1,0,7,0
12.9314241,77.6072639,14,2,1,0,7,0
12.9034662,77.579759,21,1,3,3,7,0
12.8953192,77.5789612,17,5,6,1,7,0
12.8953297,77.5789612,18,6,9,1,7,0
12.9143145,77.597372,19,0,10,1,7,0
12.9144777,77.5295196,10,6,12,2,7,0
12.9147937,77.5295194,13,1,2,0,7,0
12.8978565,77.5944308,14,1,2,0,7,0
12.9108572,77.5764323,13,6,2,0,7,0
12.9159341,77.5834543,0,0,2,3,7,0
12.9159806,77.5681333,15,5,2,0,7,0
12.8934268,77.5638784,19,5,2,1,7,0
12.9062162,77.5954373,17,6,2,1,7,0
12.9014666,77.5889394,13,2,2,0,7,0
12.9119148,77.597496,21,5,3,3,7,0
12.8998217,77.5663605,12,0,4,0,7,0
12.9158958,77.5973937,16,6,6,0,7,0
12.8999994,77.5850921,12,2,3,0,7,0
12.9112055,77.5935164,12,6,3,0,7,0
12.9043076,77.5783411,7,4,3,2,7,0
12.916582,77.5950877,17,4,3,1,7,0
12.9230991,77.5786912,21,4,3,3,7,0
12.9106388,77.5792415,15,2,3,0,7,0
12.9108381,77.5267101,17,1,3,1,7,0
12.912451,77.5764631,10,5,3,2,7,0
12.9053286,77.5937894,12,3,1,0,7,0
12.9077254,77.5978325,16,4,6,0,7,0
12.9077514,77.5912664,19,0,9,1,7,0
12.9080696,77.4599325,11,6,4,2,7,0
12.9077705,77.5815606,19,0,4,1,7,0
12.9958855,77.5171967,19,5,4,1,7,0
12.9093151,77.5731743,22,5,4,3,7,0
12.8911779,77.579489,21,0,4,3,7,0
12.9136898,77.583736,10,1,4,2,7,0
12.9072388,77.5713789,10,5,4,2,7,0
12.9183568,77.6028079,23,5,4,3,7,0
12.8950958,77.5852983,11,6,4,2,7,0
12.8951218,77.5787322,18,1,1,1,7,0
12.9031786,77.5849079,19,1,1,1,7,0
12.9008018,77.5816468,10,4,2,2,7,0
12.9008278,77.5750807,18,6,8,1,7,0
12.9077602,77.5760421,11,6,5,2,7,0
12.9077862,77.569476,13,2,5,0,7,0
12.89145,77.5656028,12,3,5,0,7,0
12.9133357,77.5824947,16,3,5,0,7,0
12.9090896,77.5842335,18,1,5,1,7,0
12.861,77.5798343,14,1,5,0,7,0
12.9055733,77.5737403,11,6,5,2,7,0
12.9043378,77.5805354,10,4,5,2,7,0
12.9043378,77.5805354,11,0,5,2,7,0
12.9089063,77.5978035,17,0,5,1,7,0
12.8807651,77.5499705,11,6,5,2,7,0
12.8918733,77.5760625,15,2,6,0,7,0
12.9053555,77.577754,10,1,7,2,7,0
12.8929625,77.575637,12,1,7,0,7,0
12.9060197,77.5820522,13,3,9,0,7,0
12.9061063,77.5492212,17,6,6,1,7,0
12.894285,77.5813033,13,0,6,0,7,0
12.9085246,77.5796617,14,0,6,0,7,0
12.9164782,77.5901863,22,0,6,3,7,0
12.9119429,77.5749591,10,1,6,2,7,0
12.9122711,77.5855913,12,1,6,0,7,0
12.9029352,77.5708923,21,2,6,3,7,0
12.9637533,77.5168826,16,1,6,0,7,0
12.8969174,77.5941004,12,6,1,0,7,0
12.8972962,77.4890314,10,1,9,2,7,0
12.9088289,77.590309,15,6,10,0,7,0
12.8896097,77.5799274,10,2,11,2,7,0
12.9116619,77.5714176,21,4,7,3,7,0
12.9042766,77.5860081,14,0,7,0,7,0
12.9056417,77.587171,12,3,7,0,7,0
12.908332,77.5883169,10,5,7,2,7,0
12.891874,77.5722678,21,6,4,3,7,0
12.9147013,77.5901702,11,0,5,2,7,0
12.9164294,77.5928205,16,1,6,0,7,0
12.9122956,77.5871272,15,6,7,0,7,0
12.9117755,77.5978418,11,5,9,2,7,0
12.9065529,77.5840374,12,2,8,0,7,0
12.9188508,77.5920109,16,6,8,0,7,0
12.9607566,77.5045435,12,4,8,0,7,0
12.9226108,77.5504603,8,3,8,2,7,0
12.9079595,77.5796007,11,6,8,2,7,0
12.9123367,77.5753893,15,6,8,0,7,0
12.9070668,77.5824862,12,0,8,0,7,0
12.9103962,77.5881939,14,1,3,0,7,0
12.9047516,77.5859256,12,3,8,0,7,0
12.9113134,77.5778436,19,3,8,1,7,0
12.9016613,77.591716,19,6,9,1,7,0
12.9102266,77.573465,10,1,11,2,7,0
12.9095272,77.5724722,16,1,11,0,7,0
12.8897795,77.5430398,23,6,12,3,7,0
12.8986844,77.5701467,11,6,9,2,7,0
12.9114052,77.5806481,19,6,9,1,7,0
12.916317,77.5814483,18,0,9,1,7,0
12.9120932,77.5776531,14,2,1,0,7,0
12.9112862,77.5902845,16,5,2,0,7,0
12.9182129,77.5874986,11,3,5,2,7,0
12.9015916,77.5830689,23,3,5,3,7,0
12.9063735,77.5945017,11,0,7,2,7,0
12.9012851,77.586504,12,4,9,0,7,0
12.9080514,77.5758748,11,2,10,2,7,0
12.9125541,77.578243,11,5,11,2,7,0
12.8969955,77.569931,9,4,12,2,7,0
12.9164782,77.5901863,11,4,12,2,7,0
12.911867,77.5723821,18,0,10,1,7,0
12.9118205,77.5877031,14,5,10,0,7,0
12.8916715,77.5121741,9,4,10,2,7,0
12.9084829,77.5864992,12,5,10,0,7,0
12.9115792,77.5790908,17,5,10,1,7,0
12.9105151,77.5796778,19,5,10,1,7,0
12.9133796,77.5875121,11,0,10,2,7,0
12.9010783,77.5869911,11,4,6,2,7,0
12.9148274,77.5862183,15,4,6,0,7,0
12.9148169,77.5862183,8,5,8,2,7,0
12.9054817,77.5836763,10,6,11,2,7,0
12.8953489,77.5826563,18,5,11,1,7,0
12.9009907,77.5858522,10,2,11,2,7,0
12.9052128,77.5860968,12,2,11,0,7,0
12.9067819,77.5820718,16,5,11,0,7,0
12.9067559,77.5886379,19,1,11,1,7,0
12.898687,77.5709177,13,4,2,0,7,0
12.914057,77.5922226,11,4,3,2,7,0
12.9094322,77.5706543,20,4,3,1,7,0
12.9150401,77.5848676,12,6,8,0,7,0
12.904056,77.5807885,16,2,9,0,7,0
12.9217529,77.5825697,10,3,12,2,7,0
12.9036392,77.5806814,19,5,12,1,7,0
13.8751537,76.2407174,16,6,12,0,7,0
12.9070991,77.5854734,20,5,12,1,7,0
12.9143909,77.5965978,11,4,12,2,7,0
12.9011152,77.5860979,12,4,12,0,7,0
12.9050495,77.5732506,12,4,12,0,7,0
12.8953428,77.5796813,17,0,12,1,7,0
12.9087903,77.5718047,15,0,4,0,7,0
12.9095172,77.5910063,16,0,4,0,7,0
12.9057454,77.5871944,12,6,6,0,7,0
12.8989851,77.5715475,15,6,6,0,7,0
12.7694063,77.6201729,10,4,9,2,7,0
12.9032961,77.5795281,11,4,12,2,7,0
12.9001909,77.5834218,13,4,12,0,7,0
12.9164782,77.5901863,16,6,1,0,7,0
12.9054915,77.5781472,12,2,1,0,7,0
12.9135052,77.5744027,8,1,1,2,7,0
12.7942903,77.6186244,13,1,1,0,7,0
12.9103962,77.5881939,12,6,1,0,7,0
12.9064936,77.586014,13,6,1,0,7,0
12.9071806,77.5903186,9,0,1,2,7,0
12.9143145,77.597372,20,0,1,1,7,0
12.9035518,77.5809121,14,1,1,0,7,0
12.9023916,77.5896382,17,6,1,1,7,0
12.9080387,77.5745688,11,4,1,2,7,0
12.9133702,77.5947384,12,0,1,0,7,0
12.9117821,77.5957892,12,0,1,0,7,0
12.9156223,77.5844122,13,0,1,0,7,0
12.9078016,77.5765677,21,0,1,3,7,0
12.9123816,77.5746445,21,0,1,3,7,0
12.9065012,77.5978687,13,2,1,0,7,0
12.9065272,77.5913026,20,2,1,1,7,0
12.9456796,77.6145995,8,5,8,2,7,0
12.911058,77.5851285,13,5,8,0,7,0
12.9085246,77.5796617,15,0,9,0,7,0
12.8988216,77.5770057,17,0,9,1,7,0
12.9164782,77.5901863,18,1,2,1,7,0
12.9165247,77.5748653,20,6,2,1,7,0
12.9070223,77.5948755,14,5,2,0,7,0
12.8982839,77.5689839,14,5,2,0,7,0
12.9042879,77.5884535,16,6,2,0,7,0
12.9043344,77.5731325,11,3,2,2,7,0
12.9099209,77.5862602,20,6,2,1,7,0
12.9108911,77.5766733,16,3,4,0,7,0
12.9147085,77.5919691,11,1,10,2,7,0
12.8971647,77.5697233,18,1,3,1,7,0
12.8949759,77.5791437,12,0,3,0,7,0
12.9737491,77.5396984,16,2,3,0,7,0
12.9737491,77.5374201,20,2,3,1,7,0
12.8904427,77.5652102,12,5,3,0,7,0
12.9166719,77.5892002,17,4,3,1,7,0
12.9239112,77.599978,11,0,3,2,7,0
12.9050036,77.5874776,11,1,3,2,7,0
12.9049452,77.5781382,13,4,2,0,7,0
12.8965995,77.558537,12,0,3,0,7,0
12.9221119,77.5837002,20,1,4,1,7,0
12.9119875,77.5812725,21,2,6,3,7,0
12.8989033,77.5864483,19,0,11,1,7,0
12.8136777,77.4655359,23,1,4,3,7,0
12.9124103,77.5870629,17,6,4,1,7,0
12.9050036,77.5874776,12,4,4,0,7,0
12.9117027,77.591605,10,3,4,2,7,0
12.9062135,77.5959424,21,5,4,3,7,0
12.8807651,77.5499705,17,0,4,1,7,0
12.8808476,77.5499705,20,2,4,1,7,0
12.9108921,77.576662,13,3,6,0,7,0
12.9080219,77.5764137,17,3,6,1,7,0
12.900138,77.5833296,21,1,9,3,7,0
12.9124841,77.5910353,15,0,5,0,7,0
12.9091476,77.5748646,21,0,5,3,7,0
12.9129868,77.5804996,11,4,5,2,7,0
12.9104654,77.5890738,13,5,5,0,7,0
12.9164972,77.5939278,20,6,5,1,7,0
12.9104155,77.583716,20,1,5,1,7,0
12.9104155,77.583716,20,1,5,1,7,0
12.8922868,77.5773142,21,5,5,3,7,0
12.8879846,77.5927732,8,6,1,2,7,0
12.9084907,77.5728394,15,2,2,0,7,0
12.897694,77.580906,19,3,3,1,7,0
12.9120932,77.5776531,18,1,6,1,7,0
12.9113496,77.5752264,20,2,8,1,7,0
12.8973154,77.5672237,11,5,6,2,7,0
12.9141413,77.5834073,10,4,6,2,7,0
12.8986844,77.570347,20,0,6,1,7,0
12.8921884,77.5963849,16,5,6,0,7,0
12.9158154,77.5930411,12,6,6,0,7,0
12.9056668,77.5892894,14,4,6,0,7,0
12.910647,77.5731035,20,5,6,1,7,0
12.9088669,77.5950873,15,6,6,0,7,0
12.9077754,77.5751496,20,4,1,1,7,0
12.9077859,77.5751496,17,3,8,1,7,0
12.9251077,77.5988194,16,6,9,0,7,0
12.9134518,77.5883934,17,6,9,1,7,0
12.9134752,77.580733,11,1,11,2,7,0
12.9109933,77.577546,16,1,11,0,7,0
12.9105916,77.5788548,11,6,7,2,7,0
12.8995955,77.5699612,16,4,7,0,7,0
12.9080514,77.5758748,20,0,7,1,7,0
12.9076947,77.5717929,11,2,7,2,7,0
12.9069991,77.5720367,20,2,7,1,7,0
12.9116607,77.5860521,16,5,7,0,7,0
12.9059209,77.595293,18,5,7,1,7,0
12.9067854,77.5770718,17,4,7,1,7,0
12.9121036,77.5733551,19,4,7,1,7,0
12.905118,77.5895652,7,5,3,2,7,0
12.9103798,77.5725853,8,0,4,2,7,0
12.905732,77.5874371,17,0,4,1,7,0
12.9116102,77.5909028,10,3,5,2,7,0
12.9099209,77.5862602,11,0,7,2,7,0
12.9099469,77.5796941,11,1,8,2,7,0
12.9085038,77.5927965,19,2,8,1,7,0
12.9129359,77.5765529,19,2,8,1,7,0
12.9203297,77.5814445,20,2,8,1,7,0
12.9203762,77.5661235,21,2,8,3,7,0
12.9396724,77.5050632,21,2,8,3,7,0
12.8983412,77.5867776,16,5,8,0,7,0
12.9054003,77.5836808,11,4,8,2,7,0
12.9151942,77.5927357,18,2,8,1,7,0
12.9152808,77.5599047,17,3,8,1,7,0
12.9084498,77.5742016,23,1,8,3,7,0
12.9113496,77.5752264,17,4,8,1,7,0
12.8977777,77.5705204,20,4,8,1,7,0
12.9126336,77.5803178,17,5,8,1,7,0
12.8986844,77.5701467,18,2,1,1,7,0
12.8987282,77.5537313,19,2,1,1,7,0
12.9217529,77.5825697,19,2,1,1,7,0
12.9136978,77.5755933,22,5,2,3,7,0
12.9129342,77.5852723,19,6,3,1,7,0
12.9109337,77.5768905,21,4,6,3,7,0
12.905966,77.5794364,18,2,7,1,7,0
12.8946208,77.5726585,14,5,8,0,7,0
12.9069297,77.5839456,13,3,10,0,7,0
12.9049829,77.5964971,18,3,10,1,7,0
12.9088191,77.5911795,19,3,10,1,7,0
12.8823007,77.6421299,13,6,11,0,7,0
12.9055733,77.5737403,15,0,9,0,7,0
12.9091489,77.5749182,16,4,9,0,7,0
12.9061809,77.5761523,20,4,9,1,7,0
12.8994628,77.5879082,13,5,9,0,7,0
12.8949266,77.5797921,19,5,9,1,7,0
12.9204557,77.5927397,8,4,9,2,7,0
12.907227,77.5850279,17,5,5,1,7,0
12.9164703,77.5892631,16,3,7,0,7,0
12.9048306,77.5911549,9,6,8,2,7,0
12.9113677,77.5960245,14,6,8,0,7,0
12.9019915,77.5702781,21,4,10,3,7,0
12.7942903,77.6186244,11,2,10,2,7,0
12.9032684,77.5813839,15,2,10,0,7,0
12.9108373,77.5735857,20,2,10,1,7,0
12.9055162,77.57742,8,3,10,2,7,0
12.8656861,77.5190988,9,3,10,2,7,0
12.8843862,77.5612567,10,3,10,2,7,0
12.906408,77.5836806,8,1,10,2,7,0
12.9064946,77.5508496,14,1,10,0,7,0
12.9125009,77.5726922,17,5,10,1,7,0
12.8986844,77.5708546,14,6,10,0,7,0
12.9583931,77.6133147,16,6,10,0,7,0
12.9119971,77.580521,11,1,10,2,7,0
12.8929582,77.5641009,10,1,1,2,7,0
12.9056972,77.5761708,12,4,2,0,7,0
12.9154445,77.5843151,13,1,4,0,7,0
12.9155833,77.5892263,16,6,5,0,7,0
12.9106125,77.5911797,22,6,5,3,7,0
12.9108904,77.576682,12,3,9,0,7,0
12.9109369,77.561361,15,3,9,0,7,0
12.9071693,77.5739887,10,3,12,2,7,0
12.9067229,77.5735098,12,3,12,0,7,0
12.9114985,77.581973,15,3,12,0,7,0
12.9087798,77.5718047,11,1,11,2,7,0
12.8941861,77.5812776,21,1,11,3,7,0
12.9045672,77.5835518,13,5,11,0,7,0
12.9053529,77.5903186,13,2,11,0,7,0
12.8471471,77.5699785,15,2,11,0,7,0
12.9106291,77.5739464,10,5,11,2,7,0
12.9060236,77.5970624,13,6,11,0,7,0
12.8924623,77.5955068,20,6,11,1,7,0
12.9117148,77.5913008,22,2,11,3,7,0
12.9055791,77.5752691,14,1,11,0,7,0
12.9092846,77.5887198,15,1,11,0,7,0
12.9017543,77.5708348,11,0,2,2,7,0
12.8929065,77.5816106,12,0,2,0,7,0
12.9057021,77.5883601,12,4,5,0,7,0
12.9027279,77.5749579,13,4,5,0,7,0
12.898694,77.576426,15,4,5,0,7,0
12.9135229,77.5888862,13,3,6,0,7,0
12.9320639,77.5733541,13,3,6,0,7,0
12.9103798,77.5725853,16,3,6,0,7,0
12.8902592,77.5813993,11,5,7,2,7,0
12.8902592,77.5813993,19,5,7,1,7,0
12.9166667,77.5913889,20,5,7,1,7,0
12.912997,77.5764456,11,0,8,2,7,0
12.8986844,77.5701467,16,1,9,0,7,0
12.8939858,77.5696474,19,1,9,1,7,0
12.909427,77.572843,12,6,10,0,7,0
12.8217399,77.2253906,12,6,10,0,7,0
12.8889619,77.5874967,19,6,10,1,7,0
12.9129555,77.5764456,16,1,12,0,7,0
12.9087798,77.5718047,17,1,12,1,7,0
12.9030369,77.580521,17,1,12,1,7,0
12.893242,77.5765389,18,1,12,1,7,0
12.8988197,77.5784865,20,6,12,1,7,0
12.9050995,77.5896883,9,2,12,2,7,0
12.9703481,77.6419314,9,1,12,2,7,0
12.8988637,77.5577131,15,5,12,0,7,0
12.912386,77.5909992,16,5,12,0,7,0
12.9114576,77.5760498,18,2,12,1,7,0
12.9050134,77.5810344,10,1,12,2,7,0
12.912815,77.5950573,12,1,12,0,7,0
12.9049874,77.5876005,16,1,12,0,7,0
12.9217529,77.5825697,17,5,12,1,7,0
12.9049691,77.5873496,20,6,12,1,7,0
12.9203184,77.579691,20,1,5,1,7,0
12.9101695,77.5870192,16,3,10,0,7,0
12.910216,77.5716982,13,0,1,0,7,0
12.9104152,77.5191668,13,1,1,0,7,0
12.9164782,77.5901863,16,1,1,0,7,0
12.9143145,77.597372,13,4,2,0,7,0
12.908332,77.5883169,12,6,8,0,7,0
12.9128148,77.5756627,12,6,8,0,7,0
12.916473,77.592375,8,2,12,2,7,0
12.9086267,77.5910674,12,1,2,0,7,0
12.9217529,77.5825697,16,4,2,0,7,0
12.9217994,77.5672487,18,4,2,1,7,0
12.9087588,77.5913153,17,2,2,1,7,0
12.9152853,77.5889758,20,3,2,1,7,0
12.9125428,77.5900454,13,5,1,0,7,0
12.9103962,77.5881939,21,6,3,3,7,0
12.9163605,77.5841222,9,5,3,2,7,0
12.9048825,77.5877278,13,5,3,0,7,0
12.9085246,77.5796617,13,0,3,0,7,0
12.9127289,77.5955015,13,2,2,0,7,0
12.9159378,77.5855939,11,4,4,2,7,0
12.9112281,77.5777576,10,1,4,2,7,0
12.8978849,77.644838,18,0,4,1,7,0
12.9565601,77.5651606,20,0,4,1,7,0
12.908332,77.5883169,14,5,4,0,7,0
12.9083785,77.5729959,9,0,4,2,7,0
12.9085777,77.5204645,13,0,4,0,7,0
12.9078841,77.5761146,12,6,4,0,7,0
12.9128317,77.5820664,15,2,5,0,7,0
13.1114292,77.6021703,16,5,5,0,7,0
12.9165248,77.5905062,17,6,5,1,7,0
12.9163635,77.5902506,18,4,5,1,7,0
12.9065595,77.5955035,13,0,5,0,7,0
12.9154996,77.5929093,17,2,5,1,7,0
12.910304,77.5796597,0,5,5,3,7,0
12.91161,77.5761316,13,5,5,0,7,0
12.9116205,77.5761316,12,6,5,0,7,0
12.908332,77.5883169,17,4,5,1,7,0
12.9127807,77.5881329,17,2,5,1,7,0
12.9217529,77.5825697,16,5,5,0,7,0
12.9085952,77.5747557,9,6,5,2,7,0
12.9123249,77.592595,18,0,1,1,7,0
12.9072691,77.578509,13,1,2,0,7,0
12.9072951,77.5719429,15,1,3,0,7,0
12.9129181,77.5885869,9,0,6,2,7,0
12.9117884,77.5929617,15,0,6,0,7,0
12.9118349,77.5776407,17,2,6,1,7,0
12.9119174,77.5776407,16,1,6,0,7,0
12.9111173,77.5770481,17,6,6,1,7,0
12.9104784,77.5834944,11,4,6,2,7,0
12.8897795,77.5430551,23,4,6,3,7,0
12.9166719,77.5892002,12,5,6,0,7,0
12.908332,77.5883169,12,5,6,0,7,0
12.9031364,77.5749004,19,6,6,1,7,0
12.9217529,77.5825697,13,4,6,0,7,0
12.9217789,77.5760036,16,0,6,0,7,0
12.9123816,77.5746445,15,5,2,0,7,0
12.9068586,77.5836691,20,4,12,1,7,0
12.9217529,77.5825697,13,4,7,0,7,0
12.907653,77.5818448,22,1,7,3,7,0
12.9095383,77.5789476,22,1,7,3,7,0
12.9168337,77.5810239,17,5,7,1,7,0
12.9168802,77.5657029,17,5,7,1,7,0
12.9192124,77.585885,12,1,7,0,7,0
12.9117032,77.5903747,13,1,7,0,7,0
12.9116772,77.5969408,11,4,7,2,7,0
12.9164119,77.5224624,12,2,7,0,7,0
12.9162487,77.5903148,15,5,8,0,7,0
12.9084615,77.5808686,16,1,8,0,7,0
12.9149733,77.5878989,10,2,8,2,7,0
12.9164782,77.5901863,11,5,8,2,7,0
12.9208508,77.5666869,9,0,8,2,7,0
12.9070912,77.5711913,16,2,8,0,7,0
12.9096874,77.5791612,9,1,10,2,7,0
12.9098845,77.5803379,11,2,12,2,7,0
12.8697931,77.5948584,20,6,9,1,7,0
12.91563,77.5580547,12,4,9,0,7,0
12.9155434,77.5908858,9,2,9,2,7,0
12.9128808,77.598714,15,1,9,0,7,0
12.9078173,77.5779678,9,5,9,2,7,0
12.9156825,77.5740998,0,5,9,3,7,0
12.915636,77.5894208,13,5,9,0,7,0
12.9147191,77.5902336,10,6,9,2,7,0
12.9124262,77.6008344,9,5,1,2,7,0
12.9082721,77.5565603,10,1,4,2,7,0
12.9082256,77.5718813,12,1,4,0,7,0
12.9109125,77.5865459,9,3,12,2,7,0
12.9142916,77.5909833,17,1,10,1,7,0
12.9130265,77.5847637,11,5,10,2,7,0
12.9191277,77.5914538,15,0,10,0,7,0
12.9109337,77.5768905,16,5,10,0,7,0
12.9117804,77.59249,13,2,10,0,7,0
12.9121036,77.5733551,20,1,10,1,7,0
12.908303,77.5899746,16,6,1,0,7,0
12.9079196,77.5751564,16,4,5,0,7,0
12.9087291,77.5734503,9,0,8,2,7,0
12.911238,77.575194,12,0,8,0,7,0
12.9085246,77.5796617,12,6,11,0,7,0
12.9084733,77.587459,13,6,11,0,7,0
12.9110252,77.5910139,12,1,11,0,7,0
12.910375,77.5885265,14,1,11,0,7,0
12.910375,77.5885265,12,3,11,0,8,0
12.9079648,77.5766412,12,3,11,0,8,0
12.9103452,77.5913872,9,5,11,2,8,0
12.9142916,77.5909833,11,6,11,2,8,0
12.9116607,77.5860521,12,6,11,0,8,0
12.9117313,77.5811908,11,6,4,2,8,0
12.9085246,77.5796617,11,6,4,2,8,0
12.9105818,77.5878644,12,2,8,0,8,0
12.9115414,77.5779409,11,6,12,2,8,0
12.9168346,77.5918358,11,2,12,2,8,0
12.9217529,77.5825697,17,6,12,1,8,0
12.9066661,77.5881806,11,2,12,2,8,0
12.9116178,77.5717153,13,0,12,0,8,0
12.9127412,77.5737093,0,3,4,3,8,0
12.9127877,77.5583883,16,5,5,0,8,0
12.9088167,77.5950889,14,0,6,0,8,0
12.9107522,77.5910287,14,4,1,0,8,0
12.9107987,77.5757077,19,3,1,1,8,0
12.9117957,77.5826913,12,5,1,0,8,0
12.9120689,77.5937903,14,6,5,0,8,0
12.917501,77.5780559,17,3,12,1,8,0
12.9115751,77.5743223,14,6,2,0,8,0
12.9200827,77.5796881,15,6,10,0,8,0
12.908529,77.5822192,17,6,10,1,8,0
12.8976867,77.5809436,15,5,3,0,8,0
12.9135277,77.5767264,9,4,3,2,8,0
12.9110682,77.5770827,16,0,3,0,8,0
12.9094322,77.5706543,11,4,3,2,8,0
12.9095188,77.5378233,15,5,9,0,8,0
12.9124153,77.5892543,17,5,9,1,8,0
12.9131644,77.591585,17,5,9,1,8,0
12.9065942,77.5896108,10,3,11,2,8,0
12.910852,77.578621,9,5,12,2,8,0
12.9108952,77.5684907,16,0,4,0,8,0
12.9108487,77.5838117,23,2,4,3,8,0
12.9662285,77.6392596,10,5,4,2,8,0
12.9078104,77.5760964,11,1,4,2,8,0
12.9085038,77.5927965,10,4,4,2,8,0
12.9110148,77.5732511,13,4,4,0,8,0
12.9090149,77.5834522,15,4,7,0,8,0
12.899262,77.5650223,15,6,5,0,8,0
12.9070912,77.5711913,11,4,5,2,8,0
12.9075615,77.5708723,10,4,12,2,8,0
12.9062977,77.5943451,17,0,6,1,8,0
12.9142916,77.5909833,18,5,6,1,8,0
12.9098757,77.5806217,10,6,6,2,8,0
12.9094853,77.574801,11,4,6,2,8,0
12.908079,77.5938816,15,0,6,0,8,0
12.9065595,77.5955035,11,6,2,2,8,0
12.9164992,77.5966286,16,2,4,0,8,0
12.9088423,77.592968,17,1,5,1,8,0
12.9032415,77.5732529,12,2,7,0,8,0
12.9071521,77.5730487,6,1,10,2,8,0
12.9249597,77.5733253,19,1,8,1,8,0
12.9066889,77.5867052,14,6,5,0,8,0
12.9070945,77.5781946,9,3,9,2,8,0
12.9084813,77.5881974,11,0,9,2,8,0
12.9117172,77.5724407,11,2,9,2,8,0
12.9135728,77.6437918,10,3,9,2,8,0
12.9112689,77.5742133,13,2,2,0,8,0
12.9066889,77.5867052,11,4,5,2,8,0
12.9100432,77.5903,15,1,10,0,8,0
12.9100046,77.5899285,11,6,11,2,8,0
12.9085015,77.5801181,11,0,11,2,8,0
12.962112,77.6033269,16,0,11,0,8,0
12.9067229,77.5735098,19,0,11,1,8,0
12.9083539,77.5989745,12,5,11,0,8,0
12.8791483,77.5522352,18,4,11,1,8,0
12.9135052,77.5744027,13,0,11,0,8,0
12.9193608,77.5956138,12,2,11,0,8,0
12.9109126,77.5701591,11,1,2,2,8,0
12.9108866,77.5767252,11,6,12,2,8,0
12.9076055,77.5759247,10,3,12,2,8,0
12.907652,77.5606037,12,1,1,0,8,0
12.9146818,77.5826099,12,4,1,0,8,0
12.9150173,77.5845175,10,0,1,2,8,0
12.9073505,77.5760548,11,6,1,2,8,0
12.9111696,77.5913062,11,4,2,2,8,0
12.9115751,77.5743223,11,3,2,2,8,0
12.8071581,77.2941385,15,5,12,0,8,0
12.9135496,77.5885392,12,0,3,0,8,0
12.9119429,77.5749591,13,1,3,0,8,0
12.908332,77.5883169,10,0,1,2,8,0
12.9116754,77.6041743,16,1,3,0,8,0
12.9092672,77.589316,14,2,5,0,8,0
12.9774928,77.5718903,13,3,8,0,8,0
12.9074525,77.5913079,12,2,4,0,8,0
12.9082916,77.5897012,10,1,4,2,8,0
12.9083539,77.5989745,10,2,4,2,8,0
12.9083539,77.5989745,10,2,4,2,8,0
12.9083934,77.5952422,15,6,4,0,8,0
12.9088745,77.5929109,11,6,6,2,8,0
12.9127423,77.5861278,11,4,9,2,8,0
12.9151885,77.5941337,17,6,5,1,8,0
12.9077254,77.5978325,17,2,5,1,8,0
12.9165623,77.5870966,15,6,5,0,8,0
12.9085041,77.5735867,8,1,5,2,8,0
12.9113821,77.5957139,13,6,5,0,8,0
12.9161507,77.5846836,15,6,5,0,8,0
12.9147413,77.5874376,15,4,5,0,8,0
12.9152626,77.5994055,11,0,5,2,8,0
12.9124262,77.6008344,10,3,1,2,8,0
12.9084329,77.5720747,11,6,3,2,8,0
12.9103392,77.5804057,12,0,6,0,8,0
12.9190179,77.5150998,15,1,6,0,8,0
12.9147841,77.5778715,15,3,6,0,8,0
12.9147581,77.5844376,14,4,3,0,8,0
12.910319,77.5872771,13,2,7,0,8,0
12.9083539,77.5989745,14,4,7,0,8,0
12.9148942,77.5887273,15,4,7,0,8,0
12.9133944,77.5859906,12,5,1,0,8,0
12.9147697,77.584399,13,2,6,0,8,0
12.9074673,77.5777489,11,2,2,2,8,0
12.9061934,77.5768652,10,2,3,2,8,0
12.9067229,77.5735098,11,0,8,2,8,0
12.9066436,77.5461889,10,1,9,2,8,0
12.906557,77.5790199,11,0,9,2,8,0
12.9113841,77.5967984,12,3,2,0,8,0
12.9104194,77.5928999,15,3,11,0,8,0
12.89963,77.56877,16,4,10,0,8,0
12.90896,77.58473,13,1,10,0,8,0
